Item_Description
CARLSBERG,GRIMBERGEN (CARLSBERG)GRIMBERGEN,BEER,ALE,BLONDE/GOLD,,,,6.7%,METAL,CAN,,330ML,X4,
ANHEUSER BUSCH INBEV,HOEGAARDENHOEGAARDEN PERFECT DRAFT,BEER,WHEAT BEER,BLONDE/GOLD,,,,4.9%,METAL,KEG,REFILLABLE PACKAGING,6000ML,X1,
CARLSBERG,GRIMBERGEN (CARLSBERG)GRIMBERGEN,BEER,ASSORTED,ASSORTED,,ASSORTED,ASSORTED,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X2,+GLASSES
HUYGHE (BREWERY),BIERE DU CORSAIREBIERE DU CORSAIRE,BEER,ALE,BLONDE/GOLD,,,,9.4%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
CARLSBERG,KRONENBOURGKRONENBOURG,BEER,LAGER,BLONDE/GOLD,,,,4.2%,GLASS,BOTTLE,,330ML,X12,
DE GLAZEN TOREN,SAISON D'ERPE MERESAISON D'ERPE MERE,BEER,SAISON,BLONDE/GOLD,,,,6.9%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
MAHOU SAN MIGUEL,SAN MIGUEL (MAHOU SAN MIGUEL)SAN MIGUEL,BEER,LAGER,BLONDE/GOLD,,,,5.4%,GLASS,BOTTLE,,330ML,X4,
STERKENS,CELIS WHITECELIS WHITE,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
AHOLD DELHAIZE,365 (AHOLD DELHAIZE)365,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
ROMAN (BREWERY),ENAMEENAME,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
AHOLD DELHAIZE,DELHAIZEDELHAIZE FLORIVAL,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
CORSENDONK,CORSENDONKCORSENDONK,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,7.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,+GLASS
ABBAYE DU VAL DIEU,LA VIEILLE SALMELA VIEILLE SALME,BEER,,,,,,8.3%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
BAVARIA,LA TRAPPELA TRAPPE,BEER,ALE,AMBER/COPPER,,,,7.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
VAN HONSEBROUCK,KASTEEL (VAN HONSEBROUCK)KASTEEL,BEER,FRUIT BEER,RED/RUBY,,CHERRY,CHERRY,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X8,
ROXANE,ROMY (ROXANE)ROMY,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
BAVIK,PETRUS (BAVIK)PETRUS,BEER,ALE,AMBER/COPPER,,,,5.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
BIERBROUWERIJ VERMEERSEN,BRUGSE ZOTBRUGSE ZOT,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,7.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,+GLASSES
BAVARIA,LA TRAPPELA TRAPPE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
BIERBROUWERIJ VERMEERSEN,BRUGSE ZOTBRUGSE ZOT,BEER,ALE,BLONDE/GOLD,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
DE DOOL,TER DOLENTER DOLEN,BEER,,BLONDE/GOLD,,,,6.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X3,
ANHEUSER BUSCH INBEV,PIEDBOEUFPIEDBOEUF,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,3.8%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X12,
JOHN MARTIN,GORDON (JOHN MARTIN)GORDON FINEST,BEER,ALE,BLONDE/GOLD,,,,5.9%,METAL,CAN,,330ML,X1,+1 FREE
HEINEKEN,CINEYCINEY,BEER,ALE,BLACK/DARK,,,,7%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X6,INC 1 FREE
DUBUISSON,BUSH DE NOELBUSH DE NOEL,BEER,ALE,AMBER/COPPER,,,,12%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
HEINEKEN,DESPERADOSDESPERADOS,BEER,LAGER,BLONDE/GOLD,,LIQUOR,TEQUILA,5.9%,METAL,CAN,,330ML,X1,
DE LANDTSHEER,MALHEURMALHEUR,BEER,LAGER,BLONDE/GOLD,,,,10%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
LA CARACOLE,GENGEAVIAGENGEAVIA,BEER,ALE,AMBER/COPPER,,,,7.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
TIMMERMANS,TIMMERMANSTIMMERMANS,BEER,LAMBIC/LAMBIEK,RED/RUBY,,RASPBERRY,RASPBERRY,4%,GLASS,BOTTLE,,250ML,X1,
THE MUSKETEERS,TROUBADOUR (THE MUSKETEERS)TROUBADOUR MAGMA,BEER,TRIPEL/TRIPLE,AMBER/COPPER,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X8,
BAVIK,PETRUS (BAVIK)PETRUS,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,+GLASS
LA CARACOLE,CARACOLECARACOLE SAXO,BEER,ALE,BLONDE/GOLD,,,,7.5%,GLASS,BOTTLE,,330ML,X1,
CARLSBERG,CARLSBERGCARLSBERG,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.5%,METAL,CAN,,330ML,X24,
HEINEKEN,DESPERADOSDESPERADOS,BEER,LAGER,RED/RUBY,,GUARANA & LIQUOR,TEQUILA & GUARANA & CACHACA,5.9%,GLASS,BOTTLE,,330ML,X1,
TROCH WAMBEEK,CHAPEAU (TROCH WAMBEEK)CHAPEAU,BEER,LAMBIC/LAMBIEK,BLONDE/GOLD,,LEMON,LEMON,3.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X1,
HEINEKEN,FARO ALKENFARO ALKEN,BEER,LAMBIC/LAMBIEK,BLONDE/GOLD,,CHERRY,CHERRY,1.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
VAN HONSEBROUCK,KASTEEL (VAN HONSEBROUCK)KASTEEL,BEER,ALE,BLONDE/GOLD,,,,7%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
CELTIK,LEVRETTELEVRETTE,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,,330ML,X1,
DE BLOCK,KASTAARKASTAAR,BEER,LAGER,BLONDE/GOLD,,,,6%,GLASS,BOTTLE,,330ML,X1,
JOHN MARTIN,THE FINEST BEER SELECTIONMARTINS,BEER,ASSORTED,ASSORTED,,ASSORTED,ASSORTED,ASSORTED,GLASS,BOTTLE,,180ML,X6,
HEINEKEN,MAES (HEINEKEN)MAES,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,+3 FREE
ABBAYE DU VAL DIEU,VAL DIEU (ABBAYE DU VAL DIEU)VAL DIEU,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,330ML,X6,
DUBUISSON,BUSH DE NOELBUSH DE NOEL,BEER,ALE,AMBER/COPPER,,,,12%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
BREW DOG,BREW DOGBREW DOG,BEER,PALE ALE,AMBER/COPPER,,,,3.8%,GLASS,BOTTLE,,330ML,X1,
VAN STEENBERGE,GULDEN DRAAKGULDEN DRAAK,BEER,ALE,BLONDE/GOLD,,,,10.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X5,+1 FREE
GUEUZERIE TILQUIN,TILQUINTILQUIN,BEER,GUEUZE,BLONDE/GOLD,,,,6%,GLASS,BOTTLE,,750ML,X1,
PALM,PALM (PALM)PALM,BEER,ALE,AMBER/COPPER,,,,5.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,
WILDEREN,WILDERENWILDEREN,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,3.5%,GLASS,BOTTLE,,330ML,X1,
ANHEUSER BUSCH INBEV,HOEGAARDENHOEGAARDEN PERFECT DRAFT,BEER,WHEAT BEER,RED/RUBY,,RASPBERRY,RASPBERRY,3%,METAL,KEG,REFILLABLE PACKAGING,6000ML,X1,
LINDEMANS,LINDEMANS (LINDEMANS)LINDEMANS,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,3.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,375ML,X12,
HAACHT,TONGERLOTONGERLO,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X3,+GLASS
DE LANDTSHEER,NOVICENOVICE,BEER,TRIPEL/TRIPLE,BLACK/DARK,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
SILENRIEUX,LA CHARLEMAGNELA CHARLEMAGNE,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,7.5%,GLASS,BOTTLE,,250ML,X6,
BRASSERIE DES LEGENDES,GOLIATH (BRASSERIE DES LEGENDES)GOLIATH,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
BROUWERIJ KERKOM,ADELARDUSADELARDUS TRUDOABDIJBIER,BEER,DOUBLE/DUBBEL,AMBER/COPPER,,,,7%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,PALE ALE,BLONDE/GOLD,,,,6.6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
PALM,PALM (PALM)PALM,BEER,ALE,AMBER/COPPER,,,,5.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X8,+GLASS
DUBUISSON,BUSH (DUBUISSON)BUSH,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X2,+GLASS
ST. FEUILLIEN,ST. FEUILLIENST. FEUILLIEN,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
TIMMERMANS,TIMMERMANSTIMMERMANS,BEER,ASSORTED,ASSORTED,,ASSORTED,ASSORTED,4%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,+GLASS & RECIPE BOOK
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,6.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,INC 3 FREE
BRUNEHAUT,PAYS BLANCPAYS BLANC,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
JESSENHOFKE,JESSENHOFKEJESSENHOFKE,BEER,BIERE DE GARDE,AMBER/COPPER,,,,10%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
CARLSBERG,CARLSBERGCARLSBERG,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.5%,METAL,CAN,,500ML,X6,INC 1 FREE
BROEDER JACOB,BROEDER JACOBJACOB,BEER,ALE,BLACK/DARK,,,,7.7%,GLASS,BOTTLE,,750ML,X1,
HEINEKEN,MAES (HEINEKEN)MAES RADLER,BEER BASED PRE MIX,RADLER,,LEMON,CITRON,2%,METAL,CAN,,330ML,X6,
HEINEKEN,MAES (HEINEKEN)MAES RADLER,BEER BASED PRE MIX,RADLER,,LEMON,CITRON,2%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X6,
ANDELOT,REINAERTREINAERT,BEER,ALE,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
PALM,UNBRANDED (PALM)UNBRANDED,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8.5%,GLASS,BOTTLE,,750ML,X1,
PALM,PALM (PALM)PALM,BEER,ALE,AMBER/COPPER,,,,5.2%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
ANHEUSER BUSCH INBEV,BELLE VUEBELLE VUE EXTRA,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,4.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,
LA CARACOLE,CARACOLECARACOLE,BEER,DOPPIO MALTO,AMBER/COPPER,,,,7.5%,GLASS,BOTTLE,,750ML,X1,
ANHEUSER BUSCH INBEV,BASS (ANHEUSER BUSCH INBEV)BASS,BEER,PALE ALE,AMBER/COPPER,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,
BRUNEHAUT,BRUNEHAUTBRUNEHAUT,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,WITH GLUTEN FREE CLAIM,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ROMAN (BREWERY),ENAMEENAME,BEER,ALE,BLONDE/GOLD,,,,7%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
BOON,BOON (BOON)BOON,BEER,GUEUZE,BLONDE/GOLD,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,375ML,X12,
JOHN MARTIN,GORDON (JOHN MARTIN)GORDON FINEST,BEER,ALE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
PALM,PALM (PALM)PALM,BEER,ALE,AMBER/COPPER,,,,5.2%,GLASS,BOTTLE,,250ML,X24,
HUYGHE (BREWERY),DELIRIUMDELIRIUM,BEER,ALE,BLONDE/GOLD,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
CARLSBERG,TUBORGTUBORG,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.6%,METAL,CAN,,330ML,X6,
HEINEKEN,MAES (HEINEKEN)MAES,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,330ML,X8,
BRASSERIE A VAPEUR,VAPEUR COCHONNEVAPEUR COCHONNE,BEER,ALE,AMBER/COPPER,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
OUD BEERSEL BROUWERIJ,BERSALISBERSALIS,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,4.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
BROUWERIJ KERKOM,BINK (BROUWERIJ KERKOM)BINK,BEER,ALE,AMBER/COPPER,,,,5.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
HOF TEN DORMAAL,HOF TEN DORMAALHOF TEN DORMAAL,BEER,ALE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,375ML,X1,
BROUWERIJ HENRICUS,PALJASPALJAS,BEER,ALE,BLONDE/GOLD,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
BRASSERIE NATIONALE,BOFFERDINGBOFFERDING,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,4.8%,METAL,CAN,,500ML,X6,
VERHAEGHE,BARBEBARBE,BEER,ALE,RED/RUBY,,BLUEBERRY,BLUEBERRY,7.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
WILDEREN,WILDERENWILDEREN,BEER,ALE,BLONDE/GOLD,,,,6.2%,GLASS,BOTTLE,,330ML,X4,
BRASSERIE CHAMPIGNEULLES,CHAMPIGNEULLESCHAMPIGNEULLES PANACHE,BEER BASED PRE MIX,PANACHE,,LEMON,LEMON,1%,GLASS,BOTTLE,,250ML,X6,
DE LANDTSHEER,MALHEURMALHEUR,BEER,ALE,BLACK/DARK,,,,11%,GLASS,BOTTLE,,750ML,X1,+GLASSES
AU BARON,SAISON SAINT MEDARDSAISON SAINT MEDARD,BEER,ALE,AMBER/COPPER,,,,7%,GLASS,BOTTLE,,750ML,X1,
BRASSERIE CHAMPIGNEULLES,CHAMPIGNEULLESCHAMPIGNEULLES PANACHE,BEER BASED PRE MIX,PANACHE,,LEMON,LEMON,1%,GLASS,BOTTLE,,250ML,X1,
HEINEKEN,CRISTAL ALKENCRISTAL ALKEN,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X24,INC 6 FREE
BAVARIA,LA TRAPPELA TRAPPE,BEER,ALE,BLACK/DARK,,,,6%,GLASS,BOTTLE,,750ML,X1,
DU BOCQ,LA GAULOISELA GAULOISE,BEER,ALE,RED/RUBY,,BERRY,BERRY,8.2%,GLASS,BOTTLE,,330ML,X1,
BRASSERIE LEFEBVRE,BARBARBARBAR,BEER,ALE,BLONDE/GOLD,,HONEY,HONEY,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
MARISTA,HEISSE WEISENHEISSE WEISEN,BEER,WEISSBIER/WEIZENBIER,BLONDE/GOLD,,,,5.5%,GLASS,BOTTLE,,330ML,X1,
VIVEN,VIVENVIVEN,BEER,ALE,BLONDE/GOLD,,,,6.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
INTERMARCHE,KINGSBRÌãUKINGSBRÌãU,BEER,SPIRIT BEER,BLONDE/GOLD,,LIQUOR,TEQUILA,5.9%,GLASS,BOTTLE,,330ML,X1,
ABDIJ WESTMALLE,WESTMALLEWESTMALLE,BEER,DOUBLE/DUBBEL,BLACK/DARK,,,,7%,GLASS,BOTTLE,,750ML,X1,
FERME DE BERTINCHAMPS,BERTINCHAMPSBERTINCHAMPS,BEER,ALE,BLONDE/GOLD,,,,6.2%,GLASS,BOTTLE,,500ML,X1,
ST. FEUILLIEN,ST. FEUILLIENST. FEUILLIEN,BEER,ALE,RED/RUBY,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,1500ML,X1,
VIVEN,VIVENVIVEN,BEER,ALE,AMBER/COPPER,,,,6.1%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
VAN STEENBERGE,PIRAATPIRAAT,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,10.5%,GLASS,BOTTLE,,330ML,X4,
CARLSBERG,GRIMBERGEN (CARLSBERG)GRIMBERGEN,BEER,ASSORTED,ASSORTED,,ASSORTED,ASSORTED,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X16,+GLASS
DU BOCQ,UNBRANDED (DU BOCQ)UNBRANDED,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X8,
ABBAYE DES ROCS,ABBAYE DES ROCSABBAYE DES ROCS,BEER,ALE,BLACK/DARK,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
BRASSERIE LEFEBVRE,ABBAYE DE BONNE ESPERANCEABBAYE DE BONNE ESPERANCE,BEER,DOUBLE/DUBBEL,AMBER/COPPER,,,,6.3%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X3,+GLASS
DILEWYNS,5 QUINTO5 QUINTO,BEER,ALE,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
FERME DE BERTINCHAMPS,BERTINCHAMPSBERTINCHAMPS,BEER,ALE,BLONDE/GOLD,,,,6.2%,GLASS,BOTTLE,,500ML,X20,
HUYGHE (BREWERY),BOBELINEBOBELINE LA BIERE DE SPA,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,STRAWBERRY,STRAWBERRY,3.6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
ZONDERIK,ZONDERIKZONDERIK,BEER,ALE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
DUVEL MOORTGAT,MAREDSOUS (DUVEL MOORTGAT)MAREDSOUS,BEER,ALE,BLONDE/GOLD,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
SILLY,SILLY (SILLY)SILLY,BEER,ALE,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
JOHN MARTIN,THE FINEST BEER SELECTIONMARTINS,BEER,ASSORTED,ASSORTED,,ASSORTED,ASSORTED,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,180ML,X24,
BOCKOR,OMEROMER,BEER,ALE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
CESAR,CESAR (CESAR)CESAR,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
ZONDERIK,ZONDERIKZONDERIK,BEER,ALE,BLONDE/GOLD,,,,7%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
LANDEN HASPENGAUW,TUMULUSTUMULUS,BEER,ALE,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
LA BINCHOISE,LA BINCHOISELA BINCHOISE XO,BEER,ALE,BLONDE/GOLD,,,,12%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
VAN HONSEBROUCK,KASTEEL (VAN HONSEBROUCK)KASTEEL,BEER,ALE,BLACK/DARK,,,,11%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
DUVEL MOORTGAT,MAREDSOUS (DUVEL MOORTGAT)MAREDSOUS,BEER,ALE,AMBER/COPPER,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
ANHEUSER BUSCH INBEV,STELLA ARTOISSTELLA ARTOIS,BEER,LAGER,BLONDE/GOLD,,,,4.8%,METAL,CAN,,440ML,X1,
BRASSERIE LEFEBVRE,FLOREFFE (BRASSERIE LEFEBVRE)FLOREFFE,BEER,ALE,BLONDE/GOLD,,,,6.3%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
ARCOBRÌãU GRÌãFLICHES BRAUHAUS,EDLER SUDEDLER SUD,BEER,LAGER,BLONDE/GOLD,,,,5.4%,GLASS,BOTTLE,,500ML,X1,
BAVIK,KWAREMONTKWAREMONT,BEER,ALE,BLONDE/GOLD,,,,6.6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
LA BINCHOISE,GINETTEGINETTE,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,,,5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
MICROBROUWERIJ ACHILLES,DE LITER VAN PALLIETERDE LITER VAN PALLIETER,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
HEINEKEN,AFFLIGEM (HEINEKEN)AFFLIGEM,BEER,PALE ALE,BLONDE/GOLD,,,,6.8%,GLASS,BOTTLE,REFILLABLE PACKAGING,300ML,X6,
DUVEL MOORTGAT,LA CHOUFFECHOUFFE,BEER,ALE,BLONDE/GOLD,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
DU BOCQ,SUPER DES FAGNESSUPER DES FAGNES,BEER,ALE,BLONDE/GOLD,,,,7.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X4,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,330ML,X22,+2 FREE
BAVIK,KWAREMONTKWAREMONT,BEER,ALE,BLONDE/GOLD,,,,6.6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X16,
HEINEKEN,AFFLIGEM (HEINEKEN)AFFLIGEM,BEER,TRIPEL/TRIPLE,BLONDE/GOLD,,,,9%,GLASS,BOTTLE,REFILLABLE PACKAGING,300ML,X3,
ST. FEUILLIEN,GRISETTEGRISETTE,BEER,PALE ALE,BLONDE/GOLD,WITH GLUTEN FREE CLAIM,,,5.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X4,
INTERMARCHE,KINGSBRÌãUKINGSBRÌãU,BEER,SPIRIT BEER,BLONDE/GOLD,,CAIPIRINHA,CAIPIRINHA,5.9%,GLASS,BOTTLE,,330ML,X3,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,330ML,X6,
DUVEL MOORTGAT,MAREDSOUS (DUVEL MOORTGAT)MAREDSOUS,BEER,ALE,AMBER/COPPER,,,,8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
BAVIK,PETRUS (BAVIK)PETRUS,BEER,ASSORTED,ASSORTED,,,,ASSORTED,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X6,
ANHEUSER BUSCH INBEV,LEFFELEFFE,BEER,PALE ALE,BLONDE/GOLD,,,,6.6%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X24,
HAACHT,MYSTIC (HAACHT)MYSTIC,BEER,BIERE BLANCHE/WITBIER,BLONDE/GOLD,,PEACH,PEACH,3.7%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X8,
PALM,RODENBACHRODENBACH,BEER,FRUIT BEER,RED/RUBY,,BERRY,BERRY,4%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X4,
LINDEMANS,LINDEMANS (LINDEMANS)LINDEMANS,BEER,KRIEK,RED/RUBY,,CHERRY,CHERRY,3.5%,GLASS,BOTTLE,REFILLABLE PACKAGING,250ML,X8,
DE PROEFBROUWERIJ,SURPLUSSURPLUS,BEER,ALE,BLONDE/GOLD,,,,6%,GLASS,BOTTLE,REFILLABLE PACKAGING,750ML,X1,
ANHEUSER BUSCH INBEV,JUPILERJUPILER,BEER,PILS/PILSENER/PILSNER,BLONDE/GOLD,,,,5.2%,METAL,CAN,,500ML,X13,+2 FREE
GAGELEER,BUFOBUFO,BEER,,BLONDE/GOLD,,,,4.8%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
DE BIE,ZATTE BIEZATTE BIE,BEER,,BLACK/DARK,,,,9%,GLASS,BOTTLE,,330ML,X1,
DE BIE,HELLEKETELBIERHELLEKETELBIER,BEER,,AMBER/COPPER,,,,7%,GLASS,BOTTLE,,330ML,X1,
BOM BREWERY,TRIPORTEURTRIPORTEUR,BEER,ALE,BLONDE/GOLD,,,,6.2%,GLASS,BOTTLE,,330ML,X1,
BELGOO,BELGOOBELGOO,BEER,ALE,BLONDE/GOLD,,,,4.4%,GLASS,BOTTLE,REFILLABLE PACKAGING,330ML,X1,
